"","FileName_1","FileName_2","FileName_3","FileName_4","FileName_5","FileName_6","FileName_7","FileName_8","m.cx","m.cy","m.majoraxis","m.eccentricity","m.theta","s.area","s.perimeter","s.radius.mean","s.radius.sd","s.radius.min","s.radius.max"
"1","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",656.569892473118,5.13978494623656,12.8058467656226,0.681269126417077,0.578835271946959,93,31,5.03651224094164,0.755717859564971,3.83925179148469,6.66462854728283
"2","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",715.572815533981,7.60748959778086,63.1392741518277,0.953409194301642,0.0658140671399331,721,149,17.8617870675435,7.69628849604628,3.67271109815403,31.2562296839979
"3","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",806.217021276596,10.8893617021277,24.1689159729172,0.728236442173505,-0.603050438853781,235,74,8.41487662373448,2.5978522028135,3.04833834916912,13.5145742826907
"4","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",873.622282608696,25.6572204968944,80.6978015630126,0.374334187864399,-0.723822540433371,2576,382,30.4088131314598,12.0195644904898,1.71964823267214,55.9905481598264
"5","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",969.246835443038,6.12658227848101,21.6570980993452,0.813147145319376,-0.677809785985242,158,56,7.11086017707278,2.54864994099078,1.84508447901278,12.1703994367062
"6","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",1020.71621621622,9.27027027027027,12.3084062466211,0.749602466104665,1.02503539100377,74,28,4.52136992436595,0.97078220455037,3.12372422938144,6.47306034299711
"7","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",950.033898305085,11.5593220338983,9.20802848940034,0.475984049573034,-0.101184854679872,59,22,3.89486823689684,0.279168947968075,3.23718069359361,4.28817324184391
"8","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",650.719404374128,43.4923220102373,79.3645713541666,0.770871514808927,-0.481099539264925,2149,308,26.6522379439837,9.55904075418136,11.1723727773529,50.0695344207682
"9","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",745.92532942899,36.8301610541728,44.4971008315146,0.679180506544623,-1.06209084356477,683,165,13.8038349941043,6.15104326202323,0.994234989304719,24.5723548815754
"10","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",796.069209039548,39.2683615819209,37.5092041442574,0.609495976614861,0.751893678438479,708,129,14.4058723522635,4.34440126604319,2.06862030168102,22.5173517078946
